TransactionID,CustomerID,TransactionDate,OrderValue,ItemsCount,Category
TX103445,C0734,2026-02-21 00:00:00,189.03,7,Home & Kitchen
TX103476,C0740,2026-02-21 00:00:00,79.76,5,Electronics
TX103588,C0767,2026-02-21 00:00:00,160.53,3,Apparel
TX103645,C0780,2026-02-21 00:00:00,32.13,4,Electronics
TX103784,C0814,2026-02-21 00:00:00,110.48,10,Electronics
TX103948,C0853,2026-02-21 00:00:00,32.72,2,Sports & Outdoors
TX104436,C0964,2026-02-21 00:00:00,435.42,3,Home & Kitchen
TX100696,C0157,2026-02-22 00:00:00,245.68,8,Home & Kitchen
TX100877,C0194,2026-02-22 00:00:00,116.63,5,Apparel
TX101244,C0277,2026-02-22 00:00:00,344.0,7,Apparel
TX101269,C0282,2026-02-22 00:00:00,30.26,1,Sports & Outdoors
TX101483,C0324,2026-02-22 00:00:00,34.15,5,Home & Kitchen
TX101499,C0327,2026-02-22 00:00:00,29.13,5,Electronics
TX102999,C0634,2026-02-22 00:00:00,50.55,3,Apparel
TX103944,C0851,2026-02-22 00:00:00,98.25,4,Sports & Outdoors
TX100308,C0074,2026-02-23 00:00:00,303.88,4,Electronics
TX100949,C0213,2026-02-23 00:00:00,132.27,7,Books
TX101946,C0424,2026-02-23 00:00:00,66.2,1,Apparel
TX102069,C0449,2026-02-23 00:00:00,83.31,3,Apparel
TX103128,C0663,2026-02-23 00:00:00,91.96,1,Apparel
TX103463,C0738,2026-02-23 00:00:00,95.75,5,Apparel
TX103735,C0800,2026-02-23 00:00:00,439.51,8,Home & Kitchen
TX104016,C0872,2026-02-23 00:00:00,171.91,7,Beauty & Personal Care
TX100119,C0030,2026-02-24 00:00:00,69.98,4,Apparel
TX100260,C0063,2026-02-24 00:00:00,58.61,1,Apparel
TX100303,C0072,2026-02-24 00:00:00,21.24,5,Books
TX100390,C0094,2026-02-24 00:00:00,152.75,9,Sports & Outdoors
TX100666,C0150,2026-02-24 00:00:00,60.91,4,Books
TX100941,C0209,2026-02-24 00:00:00,68.59,4,Electronics
TX100945,C0212,2026-02-24 00:00:00,81.11,2,Sports & Outdoors
TX101311,C0289,2026-02-24 00:00:00,101.68,8,Sports & Outdoors
TX101347,C0303,2026-02-24 00:00:00,223.12,10,Apparel
TX101460,C0321,2026-02-24 00:00:00,96.91,5,Beauty & Personal Care
TX101876,C0415,2026-02-24 00:00:00,399.76,10,Apparel
TX101884,C0415,2026-02-24 00:00:00,377.29,10,Books
TX102164,C0466,2026-02-24 00:00:00,172.04,10,Home & Kitchen
TX102605,C0549,2026-02-24 00:00:00,308.04,3,Home & Kitchen
TX103187,C0678,2026-02-24 00:00:00,417.96,6,Electronics
TX103380,C0718,2026-02-24 00:00:00,30.66,1,Electronics
TX103487,C0743,2026-02-24 00:00:00,48.43,5,Apparel
TX103674,C0786,2026-02-24 00:00:00,51.7,2,Sports & Outdoors
TX103760,C0805,2026-02-24 00:00:00,168.63,4,Electronics
TX103892,C0835,2026-02-24 00:00:00,28.17,4,Beauty & Personal Care
TX104197,C0906,2026-02-24 00:00:00,65.96,2,Apparel
TX104294,C0932,2026-02-24 00:00:00,158.94,8,Apparel
TX100478,C0108,2026-02-25 00:00:00,68.11,2,Home & Kitchen
TX100789,C0176,2026-02-25 00:00:00,21.23,1,Home & Kitchen
TX100857,C0191,2026-02-25 00:00:00,212.87,3,Electronics
TX100999,C0224,2026-02-25 00:00:00,222.02,4,Electronics
TX101135,C0250,2026-02-25 00:00:00,175.75,4,Electronics
TX102465,C0519,2026-02-25 00:00:00,45.48,1,Apparel
TX102719,C0580,2026-02-25 00:00:00,58.91,5,Electronics
TX104186,C0904,2026-02-25 00:00:00,176.98,9,Electronics
TX100338,C0080,2026-02-26 00:00:00,46.34,5,Sports & Outdoors
TX100370,C0091,2026-02-26 00:00:00,248.35,9,Home & Kitchen
TX100901,C0200,2026-02-26 00:00:00,91.32,2,Electronics
TX102541,C0535,2026-02-26 00:00:00,200.32,7,Home & Kitchen
TX103081,C0657,2026-02-26 00:00:00,69.69,1,Books
TX103205,C0680,2026-02-26 00:00:00,228.4,9,Apparel
TX103736,C0800,2026-02-26 00:00:00,189.18,3,Electronics
TX103836,C0824,2026-02-26 00:00:00,69.67,1,Books
TX104155,C0896,2026-02-26 00:00:00,100.68,9,Apparel
TX100712,C0159,2026-02-27 00:00:00,334.05,10,Apparel
TX100792,C0176,2026-02-27 00:00:00,102.97,7,Home & Kitchen
TX101511,C0330,2026-02-27 00:00:00,113.32,3,Electronics
TX102098,C0453,2026-02-27 00:00:00,384.59,3,Apparel
TX102977,C0626,2026-02-27 00:00:00,90.06,1,Electronics
TX103446,C0734,2026-02-27 00:00:00,221.5,6,Beauty & Personal Care
TX103661,C0782,2026-02-27 00:00:00,65.35,2,Apparel
TX103679,C0788,2026-02-27 00:00:00,31.19,2,Beauty & Personal Care
TX100003,C0002,2026-02-28 00:00:00,41.69,4,Apparel
TX100605,C0138,2026-02-28 00:00:00,231.99,10,Sports & Outdoors
TX100887,C0197,2026-02-28 00:00:00,161.82,4,Home & Kitchen
TX100914,C0203,2026-02-28 00:00:00,119.42,3,Home & Kitchen
TX101136,C0250,2026-02-28 00:00:00,281.34,8,Home & Kitchen
TX101842,C0405,2026-02-28 00:00:00,117.36,6,Apparel
TX102032,C0442,2026-02-28 00:00:00,322.87,3,Home & Kitchen
TX102235,C0477,2026-02-28 00:00:00,434.2,7,Sports & Outdoors
TX102439,C0514,2026-02-28 00:00:00,115.61,5,Apparel
TX102584,C0545,2026-02-28 00:00:00,218.15,5,Sports & Outdoors
TX102604,C0549,2026-02-28 00:00:00,365.08,4,Electronics
TX102766,C0589,2026-02-28 00:00:00,131.66,3,Beauty & Personal Care
TX102817,C0596,2026-02-28 00:00:00,24.19,5,Books
TX102840,C0599,2026-02-28 00:00:00,171.11,3,Apparel
TX103076,C0655,2026-02-28 00:00:00,34.09,4,Apparel
TX103573,C0765,2026-02-28 00:00:00,117.68,7,Home & Kitchen
TX103992,C0867,2026-02-28 00:00:00,55.46,3,Electronics
TX104167,C0899,2026-02-28 00:00:00,24.89,3,Beauty & Personal Care
TX104173,C0901,2026-02-28 00:00:00,222.05,7,Books
TX104211,C0912,2026-02-28 00:00:00,174.43,4,Sports & Outdoors
TX104216,C0912,2026-02-28 00:00:00,174.8,5,Electronics
TX104279,C0929,2026-02-28 00:00:00,77.21,3,Electronics
TX100644,C0145,2026-03-01 00:00:00,216.27,10,Home & Kitchen
TX101057,C0237,2026-03-01 00:00:00,88.24,1,Beauty & Personal Care
TX101212,C0270,2026-03-01 00:00:00,53.41,2,Sports & Outdoors
TX101283,C0284,2026-03-01 00:00:00,171.88,8,Home & Kitchen
TX101969,C0429,2026-03-01 00:00:00,44.6,2,Home & Kitchen
TX102045,C0444,2026-03-01 00:00:00,29.48,4,Apparel
TX102588,C0547,2026-03-01 00:00:00,83.05,3,Electronics
TX102764,C0589,2026-03-01 00:00:00,84.0,5,Electronics
TX103172,C0671,2026-03-01 00:00:00,36.75,1,Electronics
TX103808,C0820,2026-03-01 00:00:00,287.98,3,Apparel
TX103867,C0831,2026-03-01 00:00:00,189.63,8,Electronics
TX103884,C0833,2026-03-01 00:00:00,60.6,1,Beauty & Personal Care
TX104528,C0978,2026-03-01 00:00:00,209.79,4,Sports & Outdoors
TX104622,C0993,2026-03-01 00:00:00,494.53,4,Apparel
TX100408,C0097,2026-03-02 00:00:00,69.46,5,Apparel
TX100505,C0113,2026-03-02 00:00:00,80.43,1,Books
TX100993,C0223,2026-03-02 00:00:00,141.02,10,Beauty & Personal Care
TX101520,C0333,2026-03-02 00:00:00,107.09,5,Electronics
TX101826,C0401,2026-03-02 00:00:00,25.67,1,Beauty & Personal Care
TX101871,C0415,2026-03-02 00:00:00,311.08,10,Apparel
TX102125,C0458,2026-03-02 00:00:00,111.94,3,Beauty & Personal Care
TX102827,C0599,2026-03-02 00:00:00,281.45,3,Beauty & Personal Care
TX102866,C0604,2026-03-02 00:00:00,73.17,5,Home & Kitchen
TX102960,C0623,2026-03-02 00:00:00,228.94,3,Apparel
TX103039,C0643,2026-03-02 00:00:00,31.46,1,Apparel
TX103406,C0726,2026-03-02 00:00:00,497.03,6,Electronics
TX103604,C0770,2026-03-02 00:00:00,41.27,3,Books
TX104291,C0932,2026-03-02 00:00:00,489.7,10,Beauty & Personal Care
TX100058,C0015,2026-03-03 00:00:00,91.29,5,Electronics
TX100501,C0112,2026-03-03 00:00:00,53.77,1,Home & Kitchen
TX100811,C0178,2026-03-03 00:00:00,479.35,9,Apparel
TX100890,C0197,2026-03-03 00:00:00,120.11,9,Apparel
TX100897,C0199,2026-03-03 00:00:00,193.09,7,Home & Kitchen
TX101567,C0344,2026-03-03 00:00:00,88.68,2,Beauty & Personal Care
TX101735,C0380,2026-03-03 00:00:00,104.63,4,Home & Kitchen
TX102120,C0456,2026-03-03 00:00:00,113.02,7,Apparel
TX103301,C0698,2026-03-03 00:00:00,336.95,7,Books
TX103966,C0858,2026-03-03 00:00:00,127.93,3,Electronics
TX104138,C0895,2026-03-03 00:00:00,499.41,10,Beauty & Personal Care
TX101060,C0237,2026-03-04 00:00:00,119.34,8,Apparel
TX101430,C0318,2026-03-04 00:00:00,398.5,3,Apparel
TX101672,C0371,2026-03-04 00:00:00,154.77,3,Beauty & Personal Care
TX102083,C0451,2026-03-04 00:00:00,164.52,9,Home & Kitchen
TX102325,C0493,2026-03-04 00:00:00,221.61,7,Home & Kitchen
TX102523,C0532,2026-03-04 00:00:00,118.84,8,Apparel
TX103043,C0643,2026-03-04 00:00:00,99.69,3,Electronics
TX103923,C0844,2026-03-04 00:00:00,103.12,7,Electronics
TX104513,C0977,2026-03-04 00:00:00,97.95,3,Beauty & Personal Care
TX100150,C0040,2026-03-05 00:00:00,123.35,7,Apparel
TX100744,C0168,2026-03-05 00:00:00,51.62,4,Electronics
TX100913,C0202,2026-03-05 00:00:00,233.07,3,Books
TX100983,C0220,2026-03-05 00:00:00,93.05,3,Electronics
TX101078,C0240,2026-03-05 00:00:00,199.04,9,Books
TX101388,C0311,2026-03-05 00:00:00,118.32,10,Home & Kitchen
TX101422,C0317,2026-03-05 00:00:00,462.3,3,Apparel
TX101614,C0357,2026-03-05 00:00:00,67.56,5,Electronics
TX101634,C0362,2026-03-05 00:00:00,38.89,1,Home & Kitchen
TX101800,C0393,2026-03-05 00:00:00,118.34,9,Home & Kitchen
TX101858,C0411,2026-03-05 00:00:00,22.64,2,Beauty & Personal Care
TX102339,C0497,2026-03-05 00:00:00,355.95,9,Apparel
TX102556,C0538,2026-03-05 00:00:00,28.46,4,Apparel
TX102857,C0602,2026-03-05 00:00:00,330.7,3,Apparel
TX103193,C0678,2026-03-05 00:00:00,224.81,7,Apparel
TX103848,C0826,2026-03-05 00:00:00,112.13,4,Electronics
TX103854,C0827,2026-03-05 00:00:00,31.11,5,Apparel
TX100266,C0064,2026-03-06 00:00:00,247.46,4,Sports & Outdoors
TX100701,C0157,2026-03-06 00:00:00,66.09,5,Apparel
TX101084,C0241,2026-03-06 00:00:00,100.55,6,Beauty & Personal Care
TX101933,C0422,2026-03-06 00:00:00,73.4,1,Electronics
TX102111,C0455,2026-03-06 00:00:00,218.26,6,Beauty & Personal Care
TX102317,C0491,2026-03-06 00:00:00,34.4,2,Electronics
TX102458,C0517,2026-03-06 00:00:00,34.07,3,Electronics
TX102550,C0537,2026-03-06 00:00:00,242.55,7,Electronics
TX103378,C0717,2026-03-06 00:00:00,58.15,1,Electronics
TX103541,C0755,2026-03-06 00:00:00,49.0,1,Books
TX103806,C0819,2026-03-06 00:00:00,73.48,2,Sports & Outdoors
TX104041,C0875,2026-03-06 00:00:00,400.4,9,Apparel
TX104107,C0889,2026-03-06 00:00:00,55.88,5,Home & Kitchen
TX104207,C0911,2026-03-06 00:00:00,23.7,1,Home & Kitchen
TX100749,C0169,2026-03-07 00:00:00,87.79,2,Apparel
TX100989,C0223,2026-03-07 00:00:00,154.23,10,Electronics
TX101294,C0285,2026-03-07 00:00:00,143.13,7,Electronics
TX101375,C0308,2026-03-07 00:00:00,96.26,1,Sports & Outdoors
TX101429,C0318,2026-03-07 00:00:00,151.12,4,Apparel
TX101491,C0325,2026-03-07 00:00:00,179.48,6,Apparel
TX101779,C0388,2026-03-07 00:00:00,230.91,7,Electronics
TX101882,C0415,2026-03-07 00:00:00,364.85,9,Books
TX102078,C0451,2026-03-07 00:00:00,165.5,10,Books
TX103217,C0683,2026-03-07 00:00:00,165.86,8,Sports & Outdoors
TX103318,C0703,2026-03-07 00:00:00,85.69,4,Electronics
TX103492,C0746,2026-03-07 00:00:00,169.32,4,Home & Kitchen
TX104038,C0875,2026-03-07 00:00:00,494.06,6,Books
TX104446,C0964,2026-03-07 00:00:00,268.41,10,Electronics
TX100570,C0129,2026-03-08 00:00:00,64.57,5,Apparel
TX100668,C0151,2026-03-08 00:00:00,66.43,3,Books
TX100757,C0172,2026-03-08 00:00:00,473.19,10,Books
TX100776,C0173,2026-03-08 00:00:00,118.11,7,Apparel
TX101145,C0253,2026-03-08 00:00:00,76.73,3,Books
TX101544,C0340,2026-03-08 00:00:00,54.22,5,Home & Kitchen
TX101546,C0340,2026-03-08 00:00:00,45.82,4,Apparel
TX102362,C0499,2026-03-08 00:00:00,137.88,7,Sports & Outdoors
TX102579,C0545,2026-03-08 00:00:00,470.84,6,Apparel
TX102641,C0561,2026-03-08 00:00:00,225.65,10,Home & Kitchen
TX103370,C0715,2026-03-08 00:00:00,80.54,4,Books
TX103866,C0831,2026-03-08 00:00:00,109.32,10,Electronics
TX104346,C0945,2026-03-08 00:00:00,50.02,2,Apparel
TX104388,C0953,2026-03-08 00:00:00,34.78,4,Books
TX104598,C0991,2026-03-08 00:00:00,75.19,1,Electronics
TX104613,C0993,2026-03-08 00:00:00,379.06,4,Books
TX100108,C0027,2026-03-09 00:00:00,100.89,3,Apparel
TX100508,C0115,2026-03-09 00:00:00,111.1,5,Books
TX100626,C0143,2026-03-09 00:00:00,26.2,4,Electronics
TX101328,C0295,2026-03-09 00:00:00,67.87,1,Home & Kitchen
TX102230,C0477,2026-03-09 00:00:00,359.35,8,Electronics
TX102405,C0508,2026-03-09 00:00:00,99.27,4,Electronics
TX103137,C0664,2026-03-09 00:00:00,165.34,10,Electronics
TX103586,C0767,2026-03-09 00:00:00,245.72,8,Apparel
TX103787,C0815,2026-03-09 00:00:00,180.52,4,Sports & Outdoors
TX103887,C0833,2026-03-09 00:00:00,120.81,6,Home & Kitchen
TX104018,C0872,2026-03-09 00:00:00,235.19,4,Apparel
TX104126,C0893,2026-03-09 00:00:00,218.26,8,Books
TX104169,C0899,2026-03-09 00:00:00,117.6,4,Electronics
TX100116,C0029,2026-03-10 00:00:00,206.37,6,Home & Kitchen
TX100198,C0051,2026-03-10 00:00:00,71.33,2,Electronics
TX100957,C0213,2026-03-10 00:00:00,78.41,1,Home & Kitchen
TX101079,C0240,2026-03-10 00:00:00,136.29,4,Apparel
TX101173,C0260,2026-03-10 00:00:00,243.76,4,Beauty & Personal Care
TX101435,C0318,2026-03-10 00:00:00,189.33,7,Apparel
TX101697,C0376,2026-03-10 00:00:00,473.85,10,Apparel
TX101777,C0388,2026-03-10 00:00:00,148.24,9,Beauty & Personal Care
TX102529,C0533,2026-03-10 00:00:00,313.56,3,Home & Kitchen
TX102536,C0535,2026-03-10 00:00:00,195.71,10,Electronics
TX102757,C0587,2026-03-10 00:00:00,256.14,9,Apparel
TX102813,C0594,2026-03-10 00:00:00,34.52,1,Home & Kitchen
TX102918,C0617,2026-03-10 00:00:00,109.38,6,Apparel
TX102988,C0630,2026-03-10 00:00:00,91.1,5,Electronics
TX103245,C0688,2026-03-10 00:00:00,243.74,9,Apparel
TX103268,C0692,2026-03-10 00:00:00,85.05,4,Electronics
TX103365,C0714,2026-03-10 00:00:00,349.28,6,Books
TX103384,C0719,2026-03-10 00:00:00,112.27,6,Sports & Outdoors
TX103712,C0795,2026-03-10 00:00:00,128.47,9,Sports & Outdoors
TX103785,C0814,2026-03-10 00:00:00,83.72,2,Apparel
TX104270,C0926,2026-03-10 00:00:00,57.99,2,Sports & Outdoors
TX100061,C0016,2026-03-11 00:00:00,43.17,2,Electronics
TX100157,C0042,2026-03-11 00:00:00,26.3,5,Home & Kitchen
TX100702,C0157,2026-03-11 00:00:00,97.81,4,Apparel
TX100778,C0173,2026-03-11 00:00:00,97.19,2,Electronics
TX101034,C0233,2026-03-11 00:00:00,149.34,8,Apparel
TX101123,C0249,2026-03-11 00:00:00,111.67,5,Sports & Outdoors
TX101225,C0273,2026-03-11 00:00:00,107.71,10,Sports & Outdoors
TX101474,C0323,2026-03-11 00:00:00,391.64,10,Apparel
TX102128,C0459,2026-03-11 00:00:00,22.26,5,Apparel
TX102289,C0486,2026-03-11 00:00:00,164.56,9,Beauty & Personal Care
TX102411,C0509,2026-03-11 00:00:00,63.25,3,Home & Kitchen
TX102771,C0590,2026-03-11 00:00:00,318.03,8,Apparel
TX103068,C0653,2026-03-11 00:00:00,146.36,5,Apparel
TX103708,C0794,2026-03-11 00:00:00,225.29,10,Electronics
TX103730,C0800,2026-03-11 00:00:00,365.96,6,Home & Kitchen
TX102072,C0450,2026-03-12 00:00:00,115.77,4,Apparel
TX102762,C0587,2026-03-12 00:00:00,223.2,4,Apparel
TX102884,C0612,2026-03-12 00:00:00,42.43,4,Home & Kitchen
TX103344,C0712,2026-03-12 00:00:00,67.99,1,Electronics
TX103521,C0751,2026-03-12 00:00:00,244.29,9,Home & Kitchen
TX104404,C0956,2026-03-12 00:00:00,187.11,9,Electronics
TX104601,C0991,2026-03-12 00:00:00,64.86,5,Electronics
TX101122,C0249,2026-03-13 00:00:00,77.69,4,Beauty & Personal Care
TX101211,C0269,2026-03-13 00:00:00,464.95,5,Sports & Outdoors
TX101699,C0376,2026-03-13 00:00:00,417.0,6,Apparel
TX102247,C0478,2026-03-13 00:00:00,221.1,3,Sports & Outdoors
TX102262,C0480,2026-03-13 00:00:00,242.52,6,Home & Kitchen
TX102299,C0487,2026-03-13 00:00:00,59.64,2,Electronics
TX102586,C0546,2026-03-13 00:00:00,27.67,3,Sports & Outdoors
TX102659,C0566,2026-03-13 00:00:00,57.6,2,Electronics
TX103218,C0683,2026-03-13 00:00:00,219.87,9,Apparel
TX103621,C0773,2026-03-13 00:00:00,203.3,5,Sports & Outdoors
TX103861,C0828,2026-03-13 00:00:00,66.55,5,Electronics
TX104354,C0947,2026-03-13 00:00:00,94.76,5,Home & Kitchen
TX104469,C0969,2026-03-13 00:00:00,398.73,5,Home & Kitchen
TX104638,C0997,2026-03-13 00:00:00,226.63,4,Books
TX100104,C0026,2026-03-14 00:00:00,146.27,10,Home & Kitchen
TX100762,C0172,2026-03-14 00:00:00,430.51,6,Home & Kitchen
TX101694,C0376,2026-03-14 00:00:00,492.03,5,Apparel
TX101750,C0384,2026-03-14 00:00:00,97.23,1,Electronics
TX101861,C0413,2026-03-14 00:00:00,61.45,5,Sports & Outdoors
TX102084,C0451,2026-03-14 00:00:00,93.82,5,Beauty & Personal Care
TX102694,C0575,2026-03-14 00:00:00,271.37,10,Sports & Outdoors
TX102896,C0614,2026-03-14 00:00:00,159.6,7,Electronics
TX102996,C0633,2026-03-14 00:00:00,118.34,5,Apparel
TX104304,C0934,2026-03-14 00:00:00,88.6,1,Home & Kitchen
TX104407,C0956,2026-03-14 00:00:00,208.01,9,Beauty & Personal Care
TX104623,C0993,2026-03-14 00:00:00,184.89,9,Electronics
TX100336,C0079,2026-03-15 00:00:00,63.48,5,Home & Kitchen
TX100393,C0094,2026-03-15 00:00:00,426.26,7,Beauty & Personal Care
TX100549,C0125,2026-03-15 00:00:00,77.18,1,Apparel
TX100958,C0213,2026-03-15 00:00:00,122.93,8,Books
TX101049,C0236,2026-03-15 00:00:00,236.55,6,Apparel
TX101653,C0369,2026-03-15 00:00:00,211.16,6,Apparel
TX102046,C0444,2026-03-15 00:00:00,53.73,1,Apparel
TX102360,C0499,2026-03-15 00:00:00,83.96,1,Apparel
TX102911,C0616,2026-03-15 00:00:00,99.15,5,Home & Kitchen
TX103240,C0688,2026-03-15 00:00:00,221.18,10,Apparel
TX103781,C0813,2026-03-15 00:00:00,71.33,5,Sports & Outdoors
TX103826,C0821,2026-03-15 00:00:00,10.18,4,Electronics
TX104455,C0968,2026-03-15 00:00:00,65.53,1,Electronics
TX100467,C0107,2026-03-16 00:00:00,220.15,3,Electronics
TX101137,C0250,2026-03-16 00:00:00,432.99,5,Apparel
TX101433,C0318,2026-03-16 00:00:00,456.26,10,Apparel
TX102975,C0626,2026-03-16 00:00:00,45.81,4,Beauty & Personal Care
TX103005,C0635,2026-03-16 00:00:00,86.45,2,Apparel
TX103047,C0646,2026-03-16 00:00:00,51.49,4,Beauty & Personal Care
TX103713,C0795,2026-03-16 00:00:00,65.92,3,Apparel
TX104295,C0932,2026-03-16 00:00:00,225.95,5,Home & Kitchen
TX104308,C0936,2026-03-16 00:00:00,51.37,2,Beauty & Personal Care
TX100093,C0023,2026-03-17 00:00:00,213.13,10,Beauty & Personal Care
TX100310,C0074,2026-03-17 00:00:00,292.65,8,Electronics
TX100470,C0107,2026-03-17 00:00:00,100.1,4,Books
TX100502,C0112,2026-03-17 00:00:00,76.2,4,Apparel
TX100773,C0173,2026-03-17 00:00:00,63.76,4,Apparel
TX100786,C0175,2026-03-17 00:00:00,67.77,3,Home & Kitchen
TX100809,C0178,2026-03-17 00:00:00,476.24,10,Books
TX101510,C0330,2026-03-17 00:00:00,81.7,2,Apparel
TX101587,C0352,2026-03-17 00:00:00,73.17,4,Beauty & Personal Care
TX101742,C0383,2026-03-17 00:00:00,88.59,2,Home & Kitchen
TX101855,C0410,2026-03-17 00:00:00,59.68,4,Electronics
TX102677,C0572,2026-03-17 00:00:00,67.83,1,Apparel
TX102772,C0590,2026-03-17 00:00:00,346.71,7,Apparel
TX103123,C0662,2026-03-17 00:00:00,370.13,7,Books
TX103886,C0833,2026-03-17 00:00:00,153.21,9,Beauty & Personal Care
TX104305,C0934,2026-03-17 00:00:00,88.87,1,Electronics
TX100140,C0035,2026-03-18 00:00:00,37.79,1,Apparel
TX100360,C0088,2026-03-18 00:00:00,63.44,2,Beauty & Personal Care
TX100831,C0186,2026-03-18 00:00:00,18.1,1,Electronics
TX100858,C0191,2026-03-18 00:00:00,377.53,9,Sports & Outdoors
TX100895,C0199,2026-03-18 00:00:00,240.84,4,Electronics
TX100929,C0206,2026-03-18 00:00:00,161.92,7,Electronics
TX101993,C0436,2026-03-18 00:00:00,113.09,5,Apparel
TX102227,C0476,2026-03-18 00:00:00,39.0,3,Books
TX102513,C0528,2026-03-18 00:00:00,74.89,2,Electronics
TX102686,C0574,2026-03-18 00:00:00,33.87,5,Apparel
TX102692,C0575,2026-03-18 00:00:00,376.93,7,Beauty & Personal Care
TX102786,C0591,2026-03-18 00:00:00,120.84,7,Apparel
TX102829,C0599,2026-03-18 00:00:00,402.55,4,Beauty & Personal Care
TX102937,C0620,2026-03-18 00:00:00,196.75,3,Apparel
TX102982,C0628,2026-03-18 00:00:00,55.97,3,Apparel
TX103049,C0646,2026-03-18 00:00:00,93.33,1,Apparel
TX103306,C0698,2026-03-18 00:00:00,238.81,5,Apparel
TX103469,C0740,2026-03-18 00:00:00,102.38,3,Electronics
TX103686,C0791,2026-03-18 00:00:00,62.32,5,Electronics
TX104213,C0912,2026-03-18 00:00:00,62.15,2,Beauty & Personal Care
TX104223,C0913,2026-03-18 00:00:00,224.72,6,Apparel
TX104416,C0958,2026-03-18 00:00:00,82.62,5,Apparel
TX104464,C0969,2026-03-18 00:00:00,478.17,8,Apparel
TX104581,C0987,2026-03-18 00:00:00,43.64,5,Books
TX104633,C0997,2026-03-18 00:00:00,223.44,6,Home & Kitchen
TX100011,C0004,2026-03-19 00:00:00,262.99,9,Beauty & Personal Care
TX100516,C0116,2026-03-19 00:00:00,86.22,4,Apparel
TX101249,C0277,2026-03-19 00:00:00,297.18,9,Apparel
TX101866,C0414,2026-03-19 00:00:00,162.67,4,Sports & Outdoors
TX101936,C0423,2026-03-19 00:00:00,114.09,7,Electronics
TX102071,C0449,2026-03-19 00:00:00,68.47,3,Home & Kitchen
TX102512,C0528,2026-03-19 00:00:00,72.51,1,Apparel
TX103208,C0680,2026-03-19 00:00:00,135.6,4,Home & Kitchen
TX103347,C0712,2026-03-19 00:00:00,77.24,5,Apparel
TX100001,C0001,2026-03-20 00:00:00,96.54,1,Apparel
TX100783,C0175,2026-03-20 00:00:00,97.13,3,Apparel
TX101748,C0384,2026-03-20 00:00:00,85.82,2,Apparel
TX101805,C0394,2026-03-20 00:00:00,481.51,5,Apparel
TX102421,C0511,2026-03-20 00:00:00,176.29,7,Books
TX103163,C0669,2026-03-20 00:00:00,118.47,4,Electronics
TX103189,C0678,2026-03-20 00:00:00,317.86,5,Beauty & Personal Care
TX103649,C0781,2026-03-20 00:00:00,60.05,3,Sports & Outdoors
TX104056,C0880,2026-03-20 00:00:00,61.8,5,Electronics
TX104408,C0956,2026-03-20 00:00:00,474.83,6,Electronics
TX104506,C0975,2026-03-20 00:00:00,321.37,5,Apparel
TX100137,C0035,2026-03-21 00:00:00,96.94,3,Apparel
TX100474,C0108,2026-03-21 00:00:00,81.85,5,Apparel
TX101074,C0240,2026-03-21 00:00:00,192.95,3,Electronics
TX101359,C0306,2026-03-21 00:00:00,37.98,3,Apparel
TX101597,C0354,2026-03-21 00:00:00,322.71,7,Apparel
TX101723,C0379,2026-03-21 00:00:00,235.83,7,Home & Kitchen
TX101791,C0391,2026-03-21 00:00:00,151.93,8,Electronics
TX103070,C0653,2026-03-21 00:00:00,237.56,4,Books
TX103223,C0684,2026-03-21 00:00:00,246.14,7,Home & Kitchen
TX103665,C0783,2026-03-21 00:00:00,27.65,1,Home & Kitchen
TX104153,C0895,2026-03-21 00:00:00,246.76,9,Apparel
TX100249,C0058,2026-03-22 00:00:00,475.87,5,Sports & Outdoors
TX100796,C0177,2026-03-22 00:00:00,192.81,3,Sports & Outdoors
TX101449,C0320,2026-03-22 00:00:00,99.99,5,Electronics
TX101563,C0343,2026-03-22 00:00:00,150.3,5,Electronics
TX102132,C0460,2026-03-22 00:00:00,26.3,3,Books
TX102356,C0498,2026-03-22 00:00:00,61.8,2,Books
TX102553,C0537,2026-03-22 00:00:00,203.96,3,Electronics
TX103513,C0749,2026-03-22 00:00:00,104.91,6,Apparel
TX103726,C0800,2026-03-22 00:00:00,155.39,8,Electronics
TX103830,C0823,2026-03-22 00:00:00,45.97,1,Apparel
TX104045,C0876,2026-03-22 00:00:00,99.0,5,Apparel
TX100070,C0017,2026-03-23 00:00:00,90.21,4,Apparel
TX100168,C0044,2026-03-23 00:00:00,211.84,6,Electronics
TX100342,C0081,2026-03-23 00:00:00,29.74,3,Sports & Outdoors
TX101180,C0262,2026-03-23 00:00:00,112.49,10,Electronics
TX101197,C0269,2026-03-23 00:00:00,242.95,4,Apparel
TX101215,C0270,2026-03-23 00:00:00,30.94,1,Home & Kitchen
TX101534,C0338,2026-03-23 00:00:00,182.04,6,Books
TX101877,C0415,2026-03-23 00:00:00,495.17,6,Home & Kitchen
TX101985,C0434,2026-03-23 00:00:00,170.86,10,Apparel
TX102221,C0475,2026-03-23 00:00:00,83.14,3,Home & Kitchen
TX102224,C0476,2026-03-23 00:00:00,39.18,3,Apparel
TX102373,C0503,2026-03-23 00:00:00,124.06,4,Apparel
TX102517,C0529,2026-03-23 00:00:00,66.09,3,Sports & Outdoors
TX103241,C0688,2026-03-23 00:00:00,246.23,7,Apparel
TX103327,C0707,2026-03-23 00:00:00,62.83,5,Beauty & Personal Care
TX103584,C0767,2026-03-23 00:00:00,94.38,3,Electronics
